id,sample_id,actual_class,actual_quantity,nn_pred_quantity,nn_pred_prob,nn_pred_energy,nn_pred_api,nn_pred_api_prob,nn_pred_api_energy
20053,53559,promethazine-hydrochloride,20,20,0.9998753,-1.0391945,Promethazine-Hydrochloride,0.99765426,14.075052
20060,53268,doxycycline,20,20,0.99982303,0.5103052,Doxycycline,0.9996296,13.492793
20066,53269,doxycycline,20,20,0.99725205,-2.0151603,Doxycycline,0.9954201,11.220524
20071,53269,doxycycline,20,20,0.9986706,-1.8838193,Doxycycline,0.9981325,11.328445
20074,53363,doxycycline,20,20,0.9994091,-1.9467309,Doxycycline,0.9997409,13.761517
20075,53369,doxycycline,20,20,0.9990231,0.13583788,Doxycycline,0.99960643,13.177813
20076,53373,doxycycline,20,20,0.9995753,0.05399827,Doxycycline,0.9995548,13.046292
20078,53370,doxycycline,20,20,0.9970504,-2.3728178,Doxycycline,0.999864,14.2985115
20086,53363,doxycycline,20,20,0.9989843,-2.867027,Doxycycline,0.9997969,14.195528
20090,53369,doxycycline,20,20,0.9971129,-1.6446046,Doxycycline,0.99976915,13.687921
20095,53268,doxycycline,20,20,0.85513777,-3.0229585,Doxycycline,0.9995152,13.480581
20099,53374,doxycycline,20,20,0.99988735,-2.2694268,Doxycycline,0.99982977,14.345161
20101,53370,doxycycline,20,20,0.99954164,-1.8992052,Doxycycline,0.99916494,13.184026
20107,53361,doxycycline,20,20,0.9402414,-3.1226022,Doxycycline,0.99877506,12.799219
20109,53361,doxycycline,20,20,0.929383,-2.8493657,Doxycycline,0.999705,12.863985
20124,53287,doxycycline,50,100,0.9404367,-5.283405,Doxycycline,0.9998136,13.929143
20126,53383,doxycycline,50,80,0.86551183,-7.8004737,Doxycycline,0.9971091,11.312501
20129,53377,doxycycline,50,20,0.8448919,-3.045841,Doxycycline,0.99952996,13.777204
20138,53377,doxycycline,50,50,0.6867946,-6.1475253,Doxycycline,0.9998549,14.075853
20147,53385,doxycycline,50,100,0.5528354,-6.0844245,Doxycycline,0.9997086,13.347854
20165,53286,doxycycline,50,100,0.53221333,-7.0622025,Doxycycline,0.99944717,13.102043
20169,53272,doxycycline,50,50,0.5927783,-4.5367246,Doxycycline,0.9996488,13.690076
20176,53383,doxycycline,50,80,0.99157095,-5.5115495,Doxycycline,0.9995871,12.852861
20179,53287,doxycycline,50,100,0.5033859,-5.708107,Doxycycline,0.9997644,14.425098
20181,53244,doxycycline,80,50,0.7486555,-6.008652,Doxycycline,0.9996803,12.437671
20184,53614,doxycycline,80,80,0.6753898,-3.4312148,Doxycycline,0.9991697,12.295265
20185,53290,doxycycline,80,80,0.9744596,-3.7951922,Doxycycline,0.9990734,12.805154
20190,53350,doxycycline,80,20,0.9181626,-5.2038727,Doxycycline,0.9954679,11.876798
20192,53351,doxycycline,80,100,0.9765672,-4.34804,Doxycycline,0.99818414,12.582988
20199,53351,doxycycline,80,100,0.7459689,-5.9771857,Doxycycline,0.9997949,13.528289
20201,53289,doxycycline,80,20,0.5822146,-7.322421,Doxycycline,0.9997416,13.999905
20203,53345,doxycycline,80,20,0.34162095,-8.2446785,Doxycycline,0.99971384,14.321249
20209,53345,doxycycline,80,50,0.52988535,-6.846244,Doxycycline,0.9998882,14.561822
20211,53244,doxycycline,80,20,0.46944404,-5.8217797,Doxycycline,0.99974877,13.048314
20216,53289,doxycycline,80,80,0.88412255,-6.8117943,Doxycycline,0.99987006,13.853106
20226,53293,doxycycline,80,100,0.94620734,-4.9868784,Doxycycline,0.9998293,14.294715
20228,53293,doxycycline,80,100,0.9621574,-4.4861503,Doxycycline,0.9993736,13.370481
20232,53350,doxycycline,80,100,0.87295365,-5.837862,Doxycycline,0.9997441,13.395655
20233,53290,doxycycline,80,80,0.9628981,-3.797074,Doxycycline,0.99956053,12.757963
20239,53629,doxycycline,100,100,0.8820978,-5.4105477,Doxycycline,0.99954873,13.912098
20248,53624,doxycycline,100,100,0.99472356,-3.4477537,Doxycycline,0.9996007,13.218644
20254,53618,doxycycline,100,100,0.9868197,-4.837426,Doxycycline,0.99977046,14.0458975
20255,53483,doxycycline,100,100,0.8691845,-6.5227766,Doxycycline,0.9991041,13.762575
20266,53511,doxycycline,100,100,0.99965525,-0.975572,Doxycycline,0.999913,14.625012
20271,53484,doxycycline,100,100,0.85686475,-2.8376226,Doxycycline,0.99957675,13.604175
20273,53618,doxycycline,100,100,0.9980509,-3.0548031,Doxycycline,0.9996755,14.011009
20277,53624,doxycycline,100,100,0.9628189,-4.2058725,Doxycycline,0.99974066,13.79718
20280,53629,doxycycline,100,100,0.6136326,-7.459011,Doxycycline,0.9997451,13.764796
20284,53509,doxycycline,100,100,0.9573027,-3.130887,Doxycycline,0.99966526,13.433916
20285,53628,doxycycline,100,100,0.99929917,-1.4495904,Doxycycline,0.9997305,12.924406
20295,53628,doxycycline,100,100,0.8972136,-3.8122137,Doxycycline,0.99938023,11.347051
20299,53484,doxycycline,100,100,0.908191,-3.1096468,Doxycycline,0.9997229,13.702979
20317,53826,chloroquine,20,20,0.89095855,-6.628172,Chloroquine,0.95270205,12.109448
20319,53768,chloroquine,20,20,0.99456716,-2.887257,Chloroquine,0.99882466,14.562608
20324,53821,chloroquine,20,20,0.9998673,-0.93600345,Chloroquine,0.9998109,15.862887
20333,53809,chloroquine,20,20,0.9999981,1.1505405,Chloroquine,0.9988605,13.90718
20340,53821,chloroquine,20,20,0.9998229,-2.356552,Chloroquine,0.9992804,15.142337
20343,53809,chloroquine,20,20,0.9999858,0.49327698,Chloroquine,0.9990036,14.342905
20344,53768,chloroquine,20,20,0.98724943,-1.8136455,Chloroquine,0.98538107,12.854049
20345,53826,chloroquine,20,20,0.95277333,-3.3683276,Chloroquine,0.9800064,13.011313
20349,53768,chloroquine,20,20,0.99821484,-0.5109964,Chloroquine,0.98342013,13.01533
20351,53818,chloroquine,20,20,0.9007231,-5.128938,Chloroquine,0.9998023,15.807896
20358,53810,chloroquine,20,20,0.9999987,0.3435945,Chloroquine,0.99954706,14.78882
20359,53826,chloroquine,20,20,0.93047136,-4.91284,Chloroquine,0.94701505,12.264965
20360,53816,chloroquine,20,20,0.9998357,-2.5513048,Chloroquine,0.99963593,14.620808
20363,53809,chloroquine,20,20,0.9999881,0.8908888,Chloroquine,0.9991553,14.44452
20367,53809,chloroquine,20,20,0.9999951,0.89094114,Chloroquine,0.99866414,13.995414
20375,53821,chloroquine,20,20,0.99995756,-1.047301,Chloroquine,0.9984958,14.400238
20376,53816,chloroquine,20,20,0.9974481,-3.7652502,Chloroquine,0.9987431,13.500539
20379,53810,chloroquine,20,20,0.9999914,0.01848446,Chloroquine,0.9996057,14.550769
20383,53821,chloroquine,20,20,0.9997073,-2.300478,Chloroquine,0.99972874,15.349263
20388,53809,chloroquine,20,20,0.99998736,0.353377,Chloroquine,0.99967,14.76271
20396,53818,chloroquine,20,20,0.9093952,-4.6867666,Chloroquine,0.999923,16.21516
20405,53821,chloroquine,20,20,0.99393976,-4.1840515,Chloroquine,0.9997346,15.24782
20408,53821,chloroquine,20,20,0.99973685,-1.9099884,Chloroquine,0.99986255,15.781167
20409,53816,chloroquine,20,20,0.99993956,-0.79653805,Chloroquine,0.9997507,15.081733
20420,53768,chloroquine,20,20,0.99120754,-3.6948352,Chloroquine,0.9995459,14.876967
20424,53810,chloroquine,20,20,0.99999666,0.0318278,Chloroquine,0.9996587,14.792615
20426,53816,chloroquine,20,20,0.9992291,-3.2762194,Chloroquine,0.9997876,15.043063
20428,53810,chloroquine,20,20,0.9999801,-0.17131081,Chloroquine,0.9995759,14.683239
20432,53809,chloroquine,20,20,0.9999907,1.0715455,Chloroquine,0.999645,14.65044
20435,53818,chloroquine,20,20,0.7809351,-5.4624987,Chloroquine,0.9999348,16.221516
20437,53768,chloroquine,20,20,0.99294245,-3.6778822,Chloroquine,0.9996946,15.172484
20438,53816,chloroquine,20,20,0.99988914,-0.87989557,Chloroquine,0.9996877,14.817785
20439,53810,chloroquine,20,20,0.99999905,0.069002084,Chloroquine,0.9996387,14.745575
20440,53826,chloroquine,20,20,0.6097733,-6.2097263,Chloroquine,0.9948919,12.987227
20441,53826,chloroquine,20,100,0.5049851,-4.7769823,Chloroquine,0.994991,13.427766
20444,53869,chloroquine,100,100,0.9999999,-1.4832267,Chloroquine,0.999899,15.93321
20453,53857,chloroquine,100,100,0.9992459,-1.5491403,Chloroquine,0.9999385,16.23012
20454,53868,chloroquine,100,50,0.931823,-7.7173567,Chloroquine,0.9999541,16.684958
20462,53857,chloroquine,100,100,0.9998784,-4.02427,Chloroquine,0.9999032,15.758658
20465,53835,chloroquine,100,100,0.9999721,-0.504414,Chloroquine,0.9997242,15.158739
20467,53851,chloroquine,100,100,0.9999993,-0.5219709,Chloroquine,0.9993919,15.212531
20468,53868,chloroquine,100,50,0.9915537,-6.024416,Chloroquine,0.99997926,17.123552
20474,53873,chloroquine,100,100,0.9999937,-2.53476,Chloroquine,0.9989146,14.560801
20478,53447,chloroquine,100,100,0.97296923,-4.2742343,Chloroquine,0.9952467,14.020572
20484,53447,chloroquine,100,100,0.99758005,-3.247498,Chloroquine,0.98943114,13.715912
20485,53873,chloroquine,100,100,0.9999995,-2.0823734,Chloroquine,0.996896,13.955455
20489,53869,chloroquine,100,100,0.999982,-4.554536,Chloroquine,0.99993765,16.134281
20495,53874,chloroquine,100,100,0.99999964,1.8699846,Chloroquine,0.88513833,12.591309
20499,53851,chloroquine,100,100,0.99986863,-2.2167904,Chloroquine,0.9998553,15.756514
20502,53762,chloroquine,50,50,0.9996643,-2.5367532,Chloroquine,0.9999368,16.168667
20503,53816,chloroquine,50,20,0.99977654,-1.8089839,Chloroquine,0.999752,14.822679
20507,53762,chloroquine,50,50,0.99900275,-4.2748218,Chloroquine,0.99992836,16.188763
20509,53766,chloroquine,50,50,0.98860663,-4.983228,Chloroquine,0.99980193,15.687565
20510,53752,chloroquine,50,50,0.9516996,-4.385203,Chloroquine,0.99623674,13.483848
20512,53752,chloroquine,50,20,0.5903245,-4.3858376,Chloroquine,0.9798074,12.535455
20517,53764,chloroquine,50,50,0.9906549,-6.2859693,Chloroquine,0.9996538,15.314866
20521,53761,chloroquine,50,50,0.7378137,-6.90431,Chloroquine,0.9991184,15.003916
20529,53846,chloroquine,50,50,0.9999877,-1.9992472,Chloroquine,0.99966395,15.833118
20535,53846,chloroquine,50,20,0.64374924,-7.8800516,Chloroquine,0.9609216,12.571309
20538,53761,chloroquine,50,20,0.78064394,-5.1509533,Chloroquine,0.99970657,15.5052185
20539,53841,chloroquine,50,20,0.8701595,-4.5289836,Chloroquine,0.9982803,13.752419
20542,53761,chloroquine,50,20,0.9293838,-7.178228,Chloroquine,0.9988482,14.7965555
20543,53762,chloroquine,50,50,0.9995047,-3.7483945,Chloroquine,0.99993193,15.997838
20544,53764,chloroquine,50,50,0.97235155,-5.682795,Chloroquine,0.99955946,15.107784
20547,53766,chloroquine,50,50,0.83517265,-4.9851537,Chloroquine,0.9995553,15.386755
20548,53766,chloroquine,50,50,0.9952467,-4.680693,Chloroquine,0.9994293,14.9491
20554,53764,chloroquine,50,50,0.9765335,-5.1152596,Chloroquine,0.99899787,14.691929
20557,53752,chloroquine,50,50,0.8953467,-4.1270523,Chloroquine,0.9993999,14.542388
20562,53833,chloroquine,80,100,0.9290081,-7.4261684,Chloroquine,0.99994826,16.341965
20565,53438,chloroquine,80,100,0.9953061,-5.213853,Chloroquine,0.99653566,14.726984
20568,53433,chloroquine,80,100,0.9999994,0.7703744,Chloroquine,0.99957806,14.989748
20570,53833,chloroquine,80,80,0.6602795,-6.864624,Chloroquine,0.99997675,17.127523
20576,53835,chloroquine,80,100,0.99583447,-4.0861273,Chloroquine,0.99989974,15.772082
20583,53432,chloroquine,80,100,0.9919396,-5.2511587,Chloroquine,0.98727536,12.659249
20589,53432,chloroquine,80,100,0.9970945,-5.705678,Chloroquine,0.99630594,13.583952
20591,53866,chloroquine,80,100,0.8524491,-8.121826,Chloroquine,0.9997023,15.360658
20593,53435,chloroquine,80,80,0.99396026,-6.374221,Chloroquine,0.99971193,15.4730425
20594,53433,chloroquine,80,100,0.99997175,-1.1585242,Chloroquine,0.99725145,13.683609
20599,52544,chloroquine,80,80,0.8715628,-6.293224,Chloroquine,0.97697824,13.635475
20602,53866,chloroquine,80,100,0.9832161,-4.445137,Chloroquine,0.9962069,14.075189
20611,52544,chloroquine,80,80,0.88610244,-5.8299527,Chloroquine,0.9893072,14.232639
20612,53438,chloroquine,80,100,0.98810184,-4.9504046,Chloroquine,0.9992354,15.022595
20614,53435,chloroquine,80,80,0.9951383,-6.507103,Chloroquine,0.9996018,15.2527
20620,53762,chloroquine,50,50,0.9939925,-6.4930663,Chloroquine,0.9999002,15.977787
20622,53841,chloroquine,50,20,0.6755433,-4.7806997,Chloroquine,0.98657876,12.7997675
20627,53818,chloroquine,50,100,0.5874867,-5.084662,Chloroquine,0.9996488,15.491264
20629,53846,chloroquine,50,50,0.64112186,-8.460595,Chloroquine,0.9951278,14.016494
20632,53766,chloroquine,50,20,0.7220862,-9.192062,Chloroquine,0.9392218,12.006523
20633,53766,chloroquine,50,50,0.9755729,-6.098447,Chloroquine,0.9972488,14.357558
20637,53762,chloroquine,50,50,0.9613948,-7.448015,Chloroquine,0.9999646,17.033886
20652,53846,chloroquine,50,50,0.41681972,-9.218448,Chloroquine,0.6343037,11.772937
20656,53752,chloroquine,50,50,0.96855295,-4.2358074,Chloroquine,0.9651878,12.095211
20657,53841,chloroquine,50,50,0.8181618,-5.34759,Chloroquine,0.9958722,13.4615135
20658,53846,chloroquine,50,20,0.9509251,-7.8042207,Hydroxychloroquine,0.6147361,11.516115
20667,53761,chloroquine,50,20,0.99666697,-3.9337785,Chloroquine,0.99951696,15.1105
20675,53752,chloroquine,50,50,0.5812343,-3.8806589,Chloroquine,0.9531215,11.502519
20677,53764,chloroquine,50,50,0.532637,-6.359291,Chloroquine,0.99957985,14.901886
20680,53764,chloroquine,50,50,0.976905,-6.739319,Chloroquine,0.99926215,14.934427
20681,53846,chloroquine,50,20,0.70022583,-8.717444,Chloroquine,0.6106115,11.683419
20682,53761,chloroquine,50,20,0.587374,-7.1185737,Chloroquine,0.9980611,14.621456
20689,53841,chloroquine,50,20,0.7311661,-4.6074524,Chloroquine,0.9958759,13.384276
20691,53841,chloroquine,50,20,0.91130954,-5.8184395,Chloroquine,0.99646336,13.848162
20699,53429,albendazole,100,80,0.98766196,-3.6908479,Albendazole,0.99980897,15.084726
20714,53355,albendazole,100,50,0.81331915,-5.2481084,Albendazole,0.9987632,14.474406
20716,53353,albendazole,100,100,0.62419146,-5.638114,Albendazole,0.99930036,14.644545
20726,53353,albendazole,100,100,0.80772364,-4.891282,Albendazole,0.9997774,15.299665
20729,53355,albendazole,100,50,0.84648013,-5.8248887,Albendazole,0.9957712,13.273308
20736,53355,albendazole,100,50,0.6013327,-6.497131,Albendazole,0.99710745,13.886183
20747,53353,albendazole,100,100,0.790798,-5.1503224,Albendazole,0.999699,15.213854
20756,53353,albendazole,100,100,0.95548654,-4.7069707,Albendazole,0.99870396,13.814781
20775,53429,albendazole,100,80,0.9704661,-3.3438628,Albendazole,0.9999136,16.08908
20783,53429,albendazole,100,80,0.9987828,-2.0295498,Albendazole,0.9997806,15.055776
20786,53353,albendazole,100,100,0.743135,-4.037827,Albendazole,0.9996284,15.351917
20795,53154,ciprofloxacin,50,50,0.92130893,-5.140755,Ciprofloxacin,0.9991749,13.151094
20799,53206,ciprofloxacin,50,50,0.99591416,-3.885183,Ciprofloxacin,0.9722056,9.5850935
20804,53091,ciprofloxacin,50,50,0.9968929,-3.737938,Ciprofloxacin,0.99779886,12.09788
20809,53153,ciprofloxacin,50,50,0.97965896,-2.8733122,Ciprofloxacin,0.9970728,12.445149
20815,53204,ciprofloxacin,50,50,0.85933226,-5.9845366,Ciprofloxacin,0.76848066,7.055515
20816,53206,ciprofloxacin,50,50,0.67940557,-6.0522456,Ciprofloxacin,0.993929,11.367832
20819,53091,ciprofloxacin,50,50,0.99548787,-4.5425243,Ciprofloxacin,0.98943835,10.129403
20822,53204,ciprofloxacin,50,50,0.91385293,-6.6537642,Ciprofloxacin,0.98341286,9.5750265
20831,53154,ciprofloxacin,50,80,0.5354685,-6.339437,Ciprofloxacin,0.9990796,13.113159
20833,53097,ciprofloxacin,50,50,0.9832012,-2.627608,Ciprofloxacin,0.99913543,12.669745
20838,53099,ciprofloxacin,50,50,0.9999578,-0.5671293,Ciprofloxacin,0.9906652,11.134159
20842,53090,ciprofloxacin,50,50,0.9932573,-3.2955015,Ciprofloxacin,0.9989882,12.716535
20851,53097,ciprofloxacin,50,50,0.9514041,-2.2399766,Ciprofloxacin,0.9987675,12.611524
20852,53099,ciprofloxacin,50,50,0.99969757,-2.9151008,Ciprofloxacin,0.9956572,12.140997
20856,53090,ciprofloxacin,50,50,0.96549356,-4.3028145,Ciprofloxacin,0.9974928,12.072341
20857,53174,ciprofloxacin,80,50,0.99963117,-2.6036918,Ciprofloxacin,0.99917114,13.457467
20859,53170,ciprofloxacin,80,50,0.75613004,-6.9817557,Ciprofloxacin,0.99752504,12.773181
20863,53174,ciprofloxacin,80,50,0.9579893,-4.7644696,Ciprofloxacin,0.9984425,12.977072
20864,53065,ciprofloxacin,80,80,0.9943487,-2.4629326,Ciprofloxacin,0.99925596,12.772571
20865,53066,ciprofloxacin,80,20,0.8626783,-7.0603743,Ciprofloxacin,0.9984694,12.965684
20867,53173,ciprofloxacin,80,50,0.9863322,-3.1948283,Ciprofloxacin,0.99956185,13.614155
20869,53170,ciprofloxacin,80,20,0.5091065,-7.1405344,Ciprofloxacin,0.99963546,13.567405
20873,53065,ciprofloxacin,80,80,0.9053313,-5.514196,Ciprofloxacin,0.99717206,12.097512
20876,53170,ciprofloxacin,80,50,0.74338216,-7.234562,Ciprofloxacin,0.9969272,12.202783
20879,53173,ciprofloxacin,80,50,0.9718563,-2.9876726,Ciprofloxacin,0.99945515,13.843371
20885,53066,ciprofloxacin,80,20,0.96378165,-5.681454,Ciprofloxacin,0.9991799,13.269166
20889,53173,ciprofloxacin,80,50,0.99586123,-3.3600698,Ciprofloxacin,0.99977785,14.132338
20896,53065,ciprofloxacin,80,80,0.97729915,-6.082475,Ciprofloxacin,0.99765223,12.594363
20898,53174,ciprofloxacin,80,50,0.99895215,-3.1793783,Ciprofloxacin,0.9981614,13.113355
20901,53066,ciprofloxacin,80,20,0.96032995,-5.4703436,Ciprofloxacin,0.99834645,12.605234
20903,53169,ciprofloxacin,80,100,0.5927626,-7.3958025,Ciprofloxacin,0.99593854,12.776214
20905,53173,ciprofloxacin,80,50,0.9784209,-2.8440852,Ciprofloxacin,0.99962676,13.841054
20909,53703,amoxicillin,100,100,0.992004,-3.0454452,Amoxicillin,0.9652883,12.566658
20910,53721,amoxicillin,100,80,0.97513753,-7.8622165,Amoxicillin,0.999913,15.512952
20911,53848,amoxicillin,100,100,0.98935586,-7.500775,Amoxicillin,0.9998634,14.627573
20912,53749,amoxicillin,100,100,0.99996626,-8.910608,Amoxicillin,0.9860247,12.585563
20930,53696,amoxicillin,100,50,0.99569017,-2.8852158,Amoxicillin,0.99994147,16.063423
20931,53748,amoxicillin,100,100,0.99999833,-0.26382214,Amoxicillin,0.9993223,13.581515
20933,53697,amoxicillin,100,100,0.99847835,-6.126038,Amoxicillin,0.9999404,16.472559
20941,52553,amoxicillin,20,20,0.99539423,-1.6038076,Amoxicillin,0.99998343,15.307188
20942,53453,amoxicillin,20,20,0.9984137,-1.2202404,Amoxicillin,0.99990284,14.857039
20944,53458,amoxicillin,20,50,0.88867134,-4.4544845,Amoxicillin,0.9999906,16.368135
20945,53461,amoxicillin,20,20,0.9933304,-3.6919937,Amoxicillin,0.9955959,12.4111
20949,53452,amoxicillin,20,20,0.99986947,-0.56645125,Amoxicillin,0.93345374,9.636106
20952,53890,amoxicillin,20,20,0.95134294,-5.5251975,Amoxicillin,0.9999325,15.368235
20967,52553,amoxicillin,20,20,0.9958045,-0.46180588,Amoxicillin,0.99997675,15.163818
20968,53890,amoxicillin,20,20,0.99944526,-3.2544634,Amoxicillin,0.99991965,15.527915
20970,53456,amoxicillin,20,20,0.99129254,-2.976036,Amoxicillin,0.98092675,12.559381
20978,53742,amoxicillin,50,100,0.99816835,-2.8800137,Amoxicillin,0.99994993,16.355484
20986,53877,amoxicillin,50,50,0.88156396,-4.2560434,Amoxicillin,0.999801,15.025624
20988,53737,amoxicillin,50,50,0.9864842,-7.1980624,Amoxicillin,0.99774724,15.333781
20998,52552,amoxicillin,50,100,0.9225487,-7.1444726,Amoxicillin,0.99981385,15.083009
21000,53882,amoxicillin,50,100,0.5415423,-6.5311875,Amoxicillin,0.9999877,16.603252
21002,53740,amoxicillin,50,100,0.84777504,-6.4887056,Amoxicillin,0.99973506,15.508133
21011,53712,amoxicillin,80,80,0.99651104,-4.5718427,Amoxicillin,0.99998343,17.035452
21015,53713,amoxicillin,80,80,0.78870183,-6.5234256,Amoxicillin,0.99995494,16.506063
21016,53715,amoxicillin,80,100,0.98077184,-6.5299983,Amoxicillin,0.99997723,16.181602
21018,53715,amoxicillin,80,100,0.977467,-5.1785107,Amoxicillin,0.9999472,15.825068
21020,53723,amoxicillin,80,100,0.5882879,-6.9285674,Amoxicillin,0.99998677,16.921783
21021,53734,amoxicillin,80,100,0.9976163,-3.1494896,Amoxicillin,0.9999826,16.955221
21026,53717,amoxicillin,80,80,0.66704696,-7.278465,Amoxicillin,0.99997795,16.22028
21034,52567,hydroxychloroquine,50,50,0.99127114,-3.887873,Hydroxychloroquine,0.99846774,14.962046
21041,52567,hydroxychloroquine,50,50,0.998645,-2.3341475,Hydroxychloroquine,0.9987627,14.958645
21048,52564,hydroxychloroquine,50,50,0.9992151,-3.0166998,Hydroxychloroquine,0.99960905,14.250393
21074,51712,hydroxychloroquine,50,50,0.997707,-1.9186279,Hydroxychloroquine,0.99824226,13.862243
21076,52571,hydroxychloroquine,50,50,0.9995067,-0.3863984,Hydroxychloroquine,0.99951434,14.198686
21077,52565,hydroxychloroquine,50,50,0.99998903,-0.8863377,Hydroxychloroquine,0.9995328,14.452818
21078,52564,hydroxychloroquine,50,50,0.99902785,-3.6970477,Hydroxychloroquine,0.9992987,14.416856
21085,52567,hydroxychloroquine,50,50,0.99735034,-2.3195624,Hydroxychloroquine,0.99937016,14.882697
21094,53016,hydroxychloroquine,50,20,0.99997056,-3.857715,Hydroxychloroquine,0.9991455,12.548398
21103,53016,hydroxychloroquine,50,50,0.9175934,-6.0219154,Hydroxychloroquine,0.99915755,15.160461
21110,52567,hydroxychloroquine,50,50,0.99635077,-3.2163157,Hydroxychloroquine,0.9993856,15.037887
21115,51712,hydroxychloroquine,50,50,0.997858,-2.357723,Hydroxychloroquine,0.9994448,13.739595
21116,52571,hydroxychloroquine,50,50,0.9999596,0.87410975,Hydroxychloroquine,0.9994491,14.341309
21122,53021,hydroxychloroquine,50,50,0.996865,-3.1567657,Hydroxychloroquine,0.99939775,14.895172
21126,52565,hydroxychloroquine,50,50,0.999982,-1.6278627,Hydroxychloroquine,0.9995055,14.052802
21130,53016,hydroxychloroquine,50,50,0.99122673,-4.2061296,Hydroxychloroquine,0.99898714,15.029773
21145,52571,hydroxychloroquine,50,50,0.99997747,1.4916064,Hydroxychloroquine,0.9994733,14.473124
21163,53016,hydroxychloroquine,50,50,0.9936982,-4.2374177,Hydroxychloroquine,0.9995975,15.126291
21165,52567,hydroxychloroquine,50,50,0.9991685,-2.1440017,Hydroxychloroquine,0.99880385,14.926183
21169,53016,hydroxychloroquine,50,50,0.99257857,-4.125367,Hydroxychloroquine,0.9995763,15.025315
21172,53016,hydroxychloroquine,50,50,0.92809695,-4.7711134,Hydroxychloroquine,0.99865085,15.022544
21180,53021,hydroxychloroquine,50,50,0.8590151,-5.042935,Hydroxychloroquine,0.9996118,14.556281
21190,53788,hydroxychloroquine,100,100,0.9984646,-1.9311261,Hydroxychloroquine,0.99559206,14.560067
21220,53791,hydroxychloroquine,100,100,0.99968255,0.48146158,Hydroxychloroquine,0.99467695,14.391707
21229,53796,hydroxychloroquine,100,100,0.99999845,1.0465933,Hydroxychloroquine,0.9945391,13.711712
21231,53771,hydroxychloroquine,100,100,0.96471524,-4.5179996,Hydroxychloroquine,0.99930716,15.197708
21243,53783,hydroxychloroquine,100,100,0.9940088,-2.4564323,Hydroxychloroquine,0.99540293,14.650491
21247,53796,hydroxychloroquine,100,100,0.99999654,0.30294758,Hydroxychloroquine,0.9320912,11.879908
21249,53784,hydroxychloroquine,100,100,0.9853667,-4.454828,Hydroxychloroquine,0.9590326,12.202313
21257,53783,hydroxychloroquine,100,100,0.9999888,0.12473552,Hydroxychloroquine,0.98196155,14.306055
21259,53786,hydroxychloroquine,100,100,0.99998367,-0.17059729,Hydroxychloroquine,0.98007584,13.03278
21260,53783,hydroxychloroquine,100,100,0.9998641,-0.96132565,Hydroxychloroquine,0.9897001,14.526289
21262,53784,hydroxychloroquine,100,100,0.9980894,-0.068265885,Hydroxychloroquine,0.99697876,14.139323
21273,53786,hydroxychloroquine,100,100,0.9999968,0.09710246,Hydroxychloroquine,0.9904636,13.892039
21276,53771,hydroxychloroquine,100,100,0.9333712,-4.411512,Hydroxychloroquine,0.99763787,15.184628
21284,53771,hydroxychloroquine,100,100,0.847386,-5.2034864,Hydroxychloroquine,0.99794143,15.265494
21295,53803,hydroxychloroquine,80,80,0.9722811,-2.586876,Hydroxychloroquine,0.99272996,13.9326315
21305,53814,hydroxychloroquine,80,100,0.9932597,-2.100201,Hydroxychloroquine,0.9970197,13.982633
21309,53899,hydroxychloroquine,80,80,0.960113,-4.4679418,Hydroxychloroquine,0.99949265,15.357966
21316,53803,hydroxychloroquine,80,80,0.9839684,-2.0925944,Hydroxychloroquine,0.99330705,13.900384
21319,53803,hydroxychloroquine,80,80,0.94791406,-2.9787607,Hydroxychloroquine,0.99846727,14.287121
21330,53807,hydroxychloroquine,80,100,0.9990989,-2.6784332,Hydroxychloroquine,0.99837315,14.978859
21340,53814,hydroxychloroquine,80,100,0.88140756,-2.7934036,Hydroxychloroquine,0.99458545,14.075784
21348,53807,hydroxychloroquine,80,100,0.99908304,-2.612516,Hydroxychloroquine,0.99847203,15.089795
21356,53464,hydroxychloroquine,80,100,0.91912585,-6.0253243,Hydroxychloroquine,0.999481,14.819748
21374,53801,hydroxychloroquine,80,100,0.9962806,-3.0490532,Hydroxychloroquine,0.9974197,14.828585
21379,53807,hydroxychloroquine,80,100,0.9994368,-1.7988203,Hydroxychloroquine,0.9966484,15.145053
21381,53464,hydroxychloroquine,80,100,0.90326643,-4.198879,Hydroxychloroquine,0.998572,14.634045
21386,53800,hydroxychloroquine,80,100,0.9147228,-4.276252,Hydroxychloroquine,0.99616903,14.677942
21392,53800,hydroxychloroquine,80,100,0.9895453,-2.7406943,Hydroxychloroquine,0.99148995,14.576218
21394,53800,hydroxychloroquine,80,100,0.95887583,-3.8704016,Hydroxychloroquine,0.9958675,14.746877
21407,53801,hydroxychloroquine,80,100,0.924749,-4.522981,Hydroxychloroquine,0.9947542,14.59757
21427,53464,hydroxychloroquine,80,100,0.94140875,-5.787998,Hydroxychloroquine,0.9994979,14.82467
21434,53899,hydroxychloroquine,80,80,0.9948019,-4.063353,Hydroxychloroquine,0.99857366,15.557607
21442,53800,hydroxychloroquine,80,100,0.9596744,-3.9227705,Hydroxychloroquine,0.99623364,14.814961
21455,51731,hydroxychloroquine,20,20,0.99996305,1.7946585,Hydroxychloroquine,0.99873513,13.518557
21473,51729,hydroxychloroquine,20,100,0.65303165,-5.5601044,Hydroxychloroquine,0.99862754,13.817203
21475,53001,hydroxychloroquine,20,20,0.9999565,1.9156449,Hydroxychloroquine,0.99793696,13.57169
