id,sample_id,actual_class,actual_quantity,nn_pred_quantity,nn_pred_prob,nn_pred_energy
24837,55234,azithromycin,100,20,0.99909496,0.31182587
24838,55203,azithromycin,100,100,1.0,1.3571206
24839,55332,azithromycin,20,20,0.9332013,-3.6947618
24843,55063,azithromycin,100,100,0.76314574,-3.1437135
24846,55320,azithromycin,20,20,0.96051556,-2.3614771
24854,55409,azithromycin,50,50,0.9953335,-2.1339176
24862,55401,azithromycin,50,100,0.6374624,-7.6738653
24866,55337,azithromycin,20,20,0.99969053,-1.3685026
24867,55201,azithromycin,80,100,0.8555923,-4.328148
24868,55368,azithromycin,20,20,0.9951432,-2.0240383
24871,55234,azithromycin,100,20,0.9992465,1.0022098
24874,55361,promethazine-hydrochloride,20,20,0.999424,-0.8825333
24875,55340,azithromycin,20,20,0.97564495,-5.1069355
24880,55420,azithromycin,50,80,0.5526723,-8.224173
24882,55198,azithromycin,80,100,0.8993994,-6.5248156
24892,55332,azithromycin,20,20,0.99726033,-2.7854319
24901,55197,azithromycin,80,100,0.9999993,1.6431094
24902,55368,azithromycin,20,20,0.99797577,-1.8773199
24907,55235,azithromycin,100,100,0.99999964,1.9046253
24912,55229,azithromycin,100,100,0.9999738,-1.0292753
24925,55333,azithromycin,20,20,0.99039346,-1.6822935
24933,55335,azithromycin,20,20,0.9996518,-1.6043136
24934,55468,azithromycin,80,100,0.99702567,-2.517966
24935,55477,azithromycin,80,50,0.40541366,-6.57685
24940,55409,azithromycin,50,50,0.8713092,-5.1860747
24943,55201,azithromycin,80,100,0.93484604,-4.510577
24944,55320,azithromycin,20,20,0.95669776,-2.467093
24947,55203,azithromycin,100,100,0.99998224,-0.10192768
24950,55063,azithromycin,100,100,0.9962173,-0.86072797
24953,55197,azithromycin,80,100,0.9999037,0.17633426
24956,55095,azithromycin,100,100,0.99998593,0.098101385
24964,55473,azithromycin,50,50,0.9907087,-3.0651302
24965,55335,azithromycin,20,20,0.9999378,-1.2559607
24966,55272,azithromycin,50,100,0.71788913,-6.403942
24972,55056,azithromycin,80,80,0.98096496,-5.25653
24975,55225,azithromycin,100,100,0.9999925,1.0875254
24977,55486,azithromycin,100,100,0.9779808,-4.3307
24984,55368,azithromycin,20,20,0.9965127,-2.0822554
24989,55464,azithromycin,80,100,0.9108613,-5.5466666
25192,55075,ripe,50,50,0.9884459,-3.2139525
25197,55427,ripe,80,80,0.99989045,-0.6365006
25199,55425,ripe,80,80,0.9908406,-2.6125824
25201,55163,ripe,100,100,0.9985977,-0.7302203
25205,55429,ripe,80,80,0.66454107,-5.8433414
25209,55165,ripe,100,100,0.997083,-0.67417663
25215,55432,ripe,80,80,0.81678617,-4.053427
25220,55041,ripe,80,50,0.8962596,-7.915788
25221,55067,ripe,50,50,0.69702035,-3.6930358
25225,55016,ripe,100,100,0.8619123,-9.055184
25238,55438,ripe,80,80,0.99751943,-2.467491
25239,55438,ripe,80,80,0.9942854,-2.61385
25246,55363,ripe,100,100,0.9999678,-0.90244603
25251,55161,ripe,100,100,0.7886886,-4.6213956
25252,55016,ripe,100,100,0.9910795,-4.6613398
25255,55071,ripe,50,80,0.87330866,-5.8861394
25257,55424,ripe,80,80,0.58610713,-6.854826
25276,55324,ripe,100,80,0.58653384,-1.6080115
25277,55073,ripe,50,50,0.9892896,-4.2136917
25279,55432,ripe,80,80,0.69962436,-4.713115
25282,55324,ripe,100,80,0.9770206,-2.96731
25286,55429,ripe,80,80,0.6916216,-5.692206
25288,55210,ripe,50,50,0.7144489,-4.259491
25290,55036,ripe,50,50,0.99555665,-2.110969
25291,55160,ripe,100,50,0.5226079,-3.8445587
25292,55163,ripe,100,100,0.99941313,-1.6506776
25293,55425,ripe,80,80,0.97762644,-1.9152267
25294,55165,ripe,100,100,0.9927592,-2.8658104
25298,55041,ripe,80,50,0.79776525,-7.3326297
25299,55160,ripe,100,80,0.388864,-6.2723556
25305,55178,ripe,50,50,0.8577079,-5.479034
25306,55424,ripe,80,80,0.86297953,-5.55988
25308,55427,ripe,80,80,0.9997552,-1.1564567
25313,55363,ripe,100,100,0.999997,-0.4756973
25323,55071,ripe,50,20,0.9903437,-3.602944
25325,55494,ripe,20,20,0.99999154,3.9686115
25327,55490,ripe,20,20,0.9723946,-4.233636
25330,55071,ripe,50,20,0.861783,-3.9435525
25331,55497,ripe,20,20,0.9999249,0.95465094
25338,55363,ripe,100,100,0.9999956,0.46252793
25344,55432,ripe,80,100,0.70883274,-6.086385
25346,55424,ripe,80,20,0.6566494,-5.8341246
25353,55073,ripe,50,50,0.83684695,-5.7993135
25359,55210,ripe,50,50,0.8240867,-5.203425
25363,55064,ripe,20,20,0.99970657,-0.659576
25364,55064,ripe,20,20,0.99985087,-0.43517822
25370,55165,ripe,100,100,0.99598145,-1.7995143
25371,55427,ripe,80,80,0.9954222,-2.114178
25372,55161,ripe,100,100,0.9675898,-4.264908
25373,55073,ripe,50,50,0.891282,-5.6261106
25384,55041,ripe,80,50,0.8228058,-6.954921
25412,55494,ripe,20,20,0.9999968,3.9614735
25413,55036,ripe,50,50,0.881098,-3.5324502
25416,55210,ripe,50,50,0.9965463,-4.1134515
25417,55490,ripe,20,20,0.9956761,-3.6384203
25420,55064,ripe,20,20,0.9990151,-1.8837593
25430,55067,ripe,50,50,0.6835156,-4.564596
25434,55178,ripe,50,20,0.6219214,-5.9099636
25435,55492,ripe,20,20,0.99516726,-1.4099348
25440,55071,ripe,50,20,0.9434485,-1.923564
25441,55067,ripe,50,50,0.9042068,-4.0904813
25443,55036,ripe,50,50,0.9638573,-3.250485
25446,55489,ripe,20,20,0.9992067,-1.0243634
25448,55438,ripe,80,80,0.9765538,-4.007946
25452,55489,ripe,20,20,0.9996401,-0.53350794
25453,55016,ripe,100,100,0.9288498,-8.012746
25455,55016,ripe,100,100,0.98359895,-7.145026
25462,55429,ripe,80,80,0.6597533,-5.624303
25463,55489,ripe,20,20,0.9997751,0.15807134
25469,55424,ripe,80,100,0.4449951,-5.8947334
25473,55064,ripe,20,20,0.9981413,-1.8216723
25474,55324,ripe,100,80,0.8219868,-3.75058
25478,55497,ripe,20,20,0.9998611,1.2533743
25486,55494,ripe,20,20,0.9999964,4.196119
25490,55425,ripe,80,80,0.61541337,-4.9447985
25492,55178,ripe,50,50,0.7055627,-5.7994475
25494,55502,ripe,20,20,0.99997437,1.1759119
25495,55067,ripe,50,50,0.8680191,-3.5486164
25496,55494,ripe,20,20,0.9999521,2.6446044
25503,55489,ripe,20,20,0.9998447,0.1342119
25507,55429,ripe,80,80,0.93131554,-4.8833866
25508,55210,ripe,50,50,0.86536,-5.876433
25510,55425,ripe,80,80,0.62520117,-6.141648
25515,55163,ripe,100,100,0.9995695,-1.0567216
25518,55324,ripe,100,100,0.7633392,-3.3244777
25521,55427,ripe,80,80,0.9836549,-3.3789098
25522,55075,ripe,50,50,0.9387743,-5.0551257
25535,55490,ripe,20,20,0.9869158,-3.8679376
25542,55036,ripe,50,50,0.95345676,-2.9661195
25546,55160,ripe,100,100,0.84377766,-4.7304626
25550,55161,ripe,100,100,0.777144,-5.6509423
25572,55492,ripe,20,20,0.997387,-2.5462782
25577,55363,ripe,100,100,0.99998105,-1.3545425
25578,55502,ripe,20,20,0.99999416,2.5126662
25579,55497,ripe,20,20,0.9999478,0.90344965
25581,55490,ripe,20,20,0.9984529,-2.634538
25588,55178,ripe,50,50,0.5821411,-5.105904
25595,55502,ripe,20,20,0.99998987,2.5874908
25605,55165,ripe,100,100,0.96727544,-3.2378259
25609,55438,ripe,80,80,0.98926485,-3.734232
25612,55497,ripe,20,20,0.99965227,0.36410215
25614,55492,ripe,20,20,0.9970715,-1.375563
25616,55073,ripe,50,50,0.8323695,-5.0340505
25617,55163,ripe,100,100,0.9998597,0.0810825
25620,55160,ripe,100,100,0.9138833,-4.338613
25625,55502,ripe,20,20,0.99999714,3.8208568
25632,55041,ripe,80,80,0.7341801,-6.157972
25637,55075,ripe,50,50,0.9540114,-4.103797
25638,55492,ripe,20,20,0.9985885,-1.9963773
25642,55075,ripe,50,50,0.99440247,-3.2246222
25646,55432,ripe,80,100,0.5243351,-6.2121353
25834,57414,amoxicillin,100,20,0.9830614,-3.9081097
