,NBA_ID,NAME
4894,78577,Bill Willoughby
4895,2000,Dedric Willoughby
4896,78586,Bob Wilson
4897,78585,Bobby Wilson
4898,1628391,D.J. Wilson
4899,78579,George Wilson
4900,78580,Isaiah Wilson
4901,1630592,Jalen Wilson
4902,203966,Jamil Wilson
4903,78581,Mike Wilson
4904,78582,Nikita Wilson
4905,78578,Othell Wilson
4906,78583,Rick Wilson
4907,78584,Ricky Wilson
4908,78587,Thomas Wilson
4909,1027,Trevor Wilson
4910,1627787,Kyle Wiltjer
4911,78589,Kennard Winchester
4912,78590,Tony Windis
4913,1629685,Dylan Windler
4914,78591,John Windsor
4915,78592,Lee Winfield
4916,766,David Wingate
4917,112,Dontonio Wingfield
4918,78596,Harthorne Wingo
4919,78597,Marv Winkler
4920,1626159,Justise Winslow
4921,1984,Rickie Winslow
4922,1630216,Cassius Winston
4923,1868,Trevor Winter
4924,78600,Brian Winters
4925,78601,Voise Winters
4926,78602,Willie Wise
4927,1630164,James Wiseman
4928,203481,Jeff Withey
4929,78603,Luke Witte
4930,1456,Randy Wittman
4931,78605,Garry Witts
4932,78606,Dave Wohl
4933,341,Joe Wolf
4934,2106,Ruben Wolkowyski
4935,203489,Nate Wolters
4936,1631209,Isaiah Wong
4937,78610,Al Wood
4938,78612,Bob Wood
4939,1626174,Christian Wood
4940,116,David Wood
4941,78609,Howard Wood
4942,78611,Leon Wood
4943,1630218,Robert Woodard II
4944,2254,Loren Woods
4945,2417,Qyntel Woods
4946,1010,Randy Woods
4947,78614,Mike Woodson
4948,78615,Orlando Woolridge
4949,1629624,Kenny Wooten
4950,906,Haywoode Workman
4951,78616,Mark Workman
4952,78617,Tom Workman
4953,1897,Metta World Peace
4954,78618,Sam Worthen
4955,1460,James Worthy
4956,101120,Antoine Wright
4957,101152,Bracey Wright
4958,78620,Brad Wright
4959,201148,Brandan Wright
4960,202874,Chris Wright
4961,203203,Chris Wright
4962,1626153,Delon Wright
4963,2748,Dorell Wright
4964,78621,Howard Wright
4965,78622,Joby Wright
4966,201153,Julian Wright
4967,78623,Larry Wright
4968,953,Lorenzen Wright
4969,1007,Luther Wright
4970,1630589,Moses Wright
4971,412,Sharone Wright
4972,1630593,McKinley Wright IV
4973,1629625,Justin Wright-Foreman
4974,203100,Tony Wroten
4975,78627,A.J. Wynder
4976,1627824,Guerschon Yabusele
4977,2397,Yao Ming
4978,2428,Vincent Yarbrough
4979,78628,George Yardley
4980,78629,Barry Yates
4981,78630,Wayne Yates
4982,78631,Charlie Yelverton
4983,201146,Yi Jianlian
4984,78632,Rich Yonakor
4985,1642385,Cui Yongxi
4986,1628221,Gabe York
4987,78633,Danny Young
4988,1642443,Jahmir Young
4989,203923,James Young
4990,1626202,Joe Young
4991,1748,Korleone Young
4992,78634,Michael Young
4993,201156,Nick Young
4994,78635,Perry Young
4995,201970,Sam Young
4996,201152,Thaddeus Young
4997,1937,Tim Young
4998,1629027,Trae Young
4999,1630209,Omer Yurtseven
5000,78638,Max Zaslofsky
5001,78639,Robert Zawoluk
5002,203469,Cody Zeller
5003,78640,Dave Zeller
5004,78641,Gary Zeller
5005,78642,Hank Zeller
5006,202545,Luke Zeller
5007,203092,Tyler Zeller
5008,78643,Tony Zeno
5009,78644,Phil Zevenbergen
5010,1917,Wang Zhi-zhi
5011,1627753,Zhou Qi
5012,678,George Zidek
5013,2583,Derrick Zimmerman
5014,1627757,Stephen Zimmerman
5015,1627835,Paul Zipser
5016,1627790,Ante Zizic
5017,78647,Jim Zoet
5018,78648,Bill Zopf
5019,1627826,Ivica Zubac
5020,78650,Matt Zunic
5021,1641783,Tristan da Silva
5022,1628427,Vlatko Čančar
5023,203967,Dario Šarić
